Searched Specialty,Searched City,Company Name,Phone Number,Website,Email/Gmail,Facebook,Instagram,LinkedIn,Twitter/X
Dental Clinic,San Juan,San Juan Dental Center,+12816319200,http://sanjuandentalcenter.com/,info@sanjuandentalcenter.com,https://www.facebook.com/sanjuandentalcenter/,,,
Dental Clinic,San Juan,San Juan Smile Spa,+17877677471,http://www.sanjuansmilespa.com/,info@sanjuansmilespa.com,https://www.facebook.com/sanjuansmilespa/,https://www.instagram.com/sanjuansmilespa/,,https://twitter.com/sanjuansmilespa
Dental Clinic,San Juan,Local Dental,+17872818106,https://www.facebook.com/localdentalpr,localdentalpr@gmail.com,https://www.facebook.com/login/device-based/regular/login/?login_attempt=1&next=https%3A%2F%2Fwww.facebook.com%2Flocaldentalpr,,,
Dental Clinic,San Juan,Champion Dental & Ortodoncia,+19393330000,http://www.championdentalpr.com/,,,,,
Dental Clinic,San Juan,San Juan Dental - Dra. Rosa Rodríguez Vélez,+17877532376,http://www.dentistaensanjuan.com/,sanjuandental456@gmail.com,https://www.facebook.com/sanjuandentalcenterpr/,https://www.instagram.com/sanjuandentalcenterpr/,,
Dental Clinic,San Juan,Dentist@latienda,+17876000630,https://www.drsduranmartinez.com/,info@drsduranmartinez.com,https://www.facebook.com/dr.ramonduran,https://www.instagram.com/ramondurandmd/?hl=en,,
Dental Clinic,San Juan,SJ Dental Clinic (ortodoncia),+17877213627,http://www.sjdentalclinictm.com/,,,,,
Dental Clinic,San Juan,Clinica Dental Puerto Nuevo,+17876266164,https://www.facebook.com/Cl%C3%ADnica-Dental-Puerto-Nuevo-341613793014575/,,https://www.facebook.com/recover/initiate/?privacy_mutation_token=eyJ0eXBlIjo1LCJjcmVhdGlvbl90aW1lIjoxNzg3NjAzMDQ4fQ%3D%3D&ars=facebook_login&next=https%3A%2F%2Fwww.facebook.com%2FCl%25C3%25ADnica-Dental-Puerto-Nuevo-341613793014575%2F,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.instagram.com%2F&h=AUB5434V_cPnqftqOTY3uQJu-7nFgcUnl47qMXgmOWA37IYYx9RHuyBwDAAcPjrOmLAFo3iMcIyD2qWHHN5qynR8t07GSAvf_L1v3SVxyg3N3A6WTRp_F8BSY9trRJ6VsdbTpPI6X-e3IHXI9K_bTQ,,https://twitter.com/Meta
Dental Clinic,San Juan,San Juan Dental Clinic & Implant Centre,+18682243368,https://sjdentaltt.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,premier.dental@sjdentaltt.com,https://www.facebook.com/profile.php?id=61575654685212,https://www.instagram.com/sanjuandentalclinic,,
Dental Clinic,San Juan,The Art Of Smiles PR,+17879667376,http://www.theartofsmilespr.com/,citas.theartofsmilespr@gmail.com,,,,
Dental Clinic,San Juan,Smile Studio,+17873410610,https://www.smilestudiopr.com/,,https://www.facebook.com/ProfessionalDentalEsthetics,https://www.instagram.com/professionaldentalesthetics/,,
Dental Clinic,San Juan,Clinica Dental Barbosa,+17877672331,https://www.dentistaspr.com/clinica-dental-barbosa-204,clinica-dental-barbosa-204@gmail.com,,,,
Dental Clinic,San Juan,"Dental Esthetic Solutions Puerto Rico Dr. Richard Canizares , Dra. Marlene Rivera",+17877771163,https://www.dentalestheticsolutions.com/,info@dentalcarepr.com,https://m.facebook.com/DentalEstheticSolutions,https://instagram.com/dentalestheticsolutions/,,
Dental Clinic,San Juan,Dental Dept Centro Medico,+17874106039,https://dental.rcm.upr.edu/,%20emd.rcm@upr.edu,https://facebook.com/dentalmedupr,,,https://twitter.com/dentalmedupr
Dental Clinic,San Juan,Eme Dental Clinic,+17877921391,https://instagram.com/eme.dental,,https://developers.facebook.com/docs/instagram,https://www.instagram.com/accounts/password/reset/?next=https%3A%2F%2Fwww.instagram.com%2Feme.dental,https://www.linkedin.com/company/meta/,https://twitter.com/instagram
Dental Clinic,San Juan,The Dental Center,+17877540600,https://sudentista.com/contacto/,,https://www.facebook.com/thedentalcenterpr/,https://www.instagram.com/drmelvinpr/,,https://www.twitter.com/drmelvinpr/
Dental Clinic,San Juan,San Juan Pediatric Dental Home,+17877652679,https://sanjuanpediatricdentalhome.com/,dentalpediatricoaymat@aol.com,,,,
Dental Clinic,San Juan,Del Parque Dental Studio,+17877238299,https://instagram.com/del_parquedental?igshid=NzZlODBkYWE4Ng==,,https://developers.facebook.com/docs/instagram,https://www.instagram.com/accounts/password/reset/?next=https%3A%2F%2Fwww.instagram.com%2Fdel_parquedental%3Figshid%3DNzZlODBkYWE4Ng%253D%253D,https://www.linkedin.com/company/meta/,https://twitter.com/instagram
Dental Clinic,San Juan,Orahealth Dental Clinic (San Juan),+17877677148,http://www.orahealthpr.com/,info@orahealthpr.com,https://www.facebook.com/profile.php?id=61555218278552,https://www.instagram.com/orahealthpr,https://www.linkedin.com/company/orahealthpr,
Dental Clinic,San Juan,Clínica Las Américas,+17877651919,http://www.clinicalasamericaspr.com/,info@clinicasmericas.com,,,,
Dental Clinic,San Juan,Clínica Dental Bravo,+17877648696,https://www.clinicadentalbravopr.com/,clinicadentalriopiedras@gmail.com,https://www.facebook.com/profile.php?id=61565201670406,https://www.instagram.com/clinicadentalbravopr/,,
Dental Clinic,San Juan,Dentista Dra. Neyza Garay Rivera,+17879823411,https://www.drsduranmartinez.com/,info@drsduranmartinez.com,https://www.facebook.com/dr.ramonduran,https://www.instagram.com/ramondurandmd/?hl=en,,
Dental Clinic,San Juan,Dental Excellence,+17872964000,https://www.drsduranmartinez.com/,info@drsduranmartinez.com,https://www.facebook.com/dr.ramonduran,https://www.instagram.com/ramondurandmd/?hl=en,,
Dental Clinic,San Juan,Aleida Bures D.M.D.,+17877272791,http://www.aleidaburesdmd.com/,aleidaburesoffice@gmail.com,https://www.facebook.com/pages/category/Interest/Aleida-Bures-DMD-230111500383454/,,,
Dental Clinic,San Juan,Clínica Dental Liranza,+17879523001,https://www.drsduranmartinez.com/,info@drsduranmartinez.com,https://www.facebook.com/dr.ramonduran,https://www.instagram.com/ramondurandmd/?hl=en,,
Dental Clinic,San Juan,Advanced Dental Center,+17877535055,https://www.drsduranmartinez.com/,info@drsduranmartinez.com,https://www.facebook.com/dr.ramonduran,https://www.instagram.com/ramondurandmd/?hl=en,,
Dental Clinic,San Juan,San Francisco Dental,+17877928200,https://www.drsduranmartinez.com/,info@drsduranmartinez.com,https://www.facebook.com/dr.ramonduran,https://www.instagram.com/ramondurandmd/?hl=en,,
Dental Clinic,San Juan,The Dental Center - Melvin Hernández,+17877540600,https://sudentista.com/,,https://www.facebook.com/thedentalcenterpr/,https://www.instagram.com/drmelvinpr/,,https://www.twitter.com/drmelvinpr/
Dental Clinic,San Juan,CIRUGIA ORAL Y MAXILOFACIAL EL SEÑORIAL,+17874558111,http://www.maxilofacialsanjuan.com/,,,,,
Dental Clinic,San Juan,Paris Dental,+17877570111,https://www.instagram.com/parisdental916/,,https://developers.facebook.com/docs/instagram,https://www.instagram.com/accounts/password/reset/?next=https%3A%2F%2Fwww.instagram.com%2Fparisdental916%2F,https://www.linkedin.com/company/meta/,https://twitter.com/instagram
Dental Clinic,San Juan,Hollywood Smile,+17879405938,https://www.drsduranmartinez.com/,info@drsduranmartinez.com,https://www.facebook.com/dr.ramonduran,https://www.instagram.com/ramondurandmd/?hl=en,,
Dental Clinic,San Juan,Alí Dental Studio | Dra. Najema Alí Hernández,+17877255214,https://www.drsduranmartinez.com/,info@drsduranmartinez.com,https://www.facebook.com/dr.ramonduran,https://www.instagram.com/ramondurandmd/?hl=en,,
Dental Clinic,San Juan,Oficina Dental Dr. Jorge L. Machicote,+17877264988,https://www.drsduranmartinez.com/,info@drsduranmartinez.com,https://www.facebook.com/dr.ramonduran,https://www.instagram.com/ramondurandmd/?hl=en,,
Dental Clinic,San Juan,Oral and Maxillofacial Surgery Caparra,+17876220552,http://www.maxilofacialpr.com/,comc800@gmail.com,http://www.facebook.com/maxilofacialpr,,,
Dental Clinic,San Juan,Santurce Orthodontics,+17877222519,https://santurceorthodontics.com/,smile@aquamarine-tarsier-303490.hostingersite.com,,https://www.instagram.com/santurceorthodontics/,,
Dental Clinic,Indianapolis,24/7 Dental - Emergency Dental Care,+13177790877,https://247dental.com/locations/indianapolis-in-w-10th/,,https://www.facebook.com/247emergencydental/,https://www.instagram.com/24.7dental/,,
Dental Clinic,Indianapolis,My Indy Dental Center,+13179254202,https://myindydental.com/,,,,,
Dental Clinic,Indianapolis,Meridian Dental Center,+13179265467,http://www.meridiandentistry.com/,info@meridiandentistry.com,https://www.facebook.com/MeridianDentalCenter,,,
Dental Clinic,Indianapolis,Same Day Dental,+13178545309,https://samedaydental.com/,,,,,
Dental Clinic,Indianapolis,East Indy Dental Care,+13178545309,https://samedaydental.com/,,,,,
Dental Clinic,Indianapolis,Emergency Dental,+13179396377,https://www.emergencydental.me/locations/indianapolis,,,,,
Dental Clinic,Indianapolis,Westend Dental,+13179833500,https://www.mywestenddental.com/,westend@mywestenddental.com,https://www.facebook.com/mywestenddental/,https://www.instagram.com/mywestenddental/,,https://twitter.com/mywestenddental
Dental Clinic,Indianapolis,Urgent Dental Center & Family Dentistry,+13175595799,http://www.urgentdentalcenterindy.com/?utm_source=gmb&utm_medium=organic,UDCsouth@urgentdentalcenterindy.com,https://www.facebook.com/UrgentDentalCenter/,,https://www.linkedin.com/company/urgent-dental-center-family-dentistry,
Dental Clinic,Indianapolis,Georgetown Dental Center,+13172989804,https://indygdc.com/,,,,,
Dental Clinic,Indianapolis,Indy Dental Health,+13178723465,https://www.indydentalhealth.com/?utm_source=Google&utm_medium=Organic&utm_campaign=gbp_home,,https://www.facebook.com/INDYDENTALHEALTH/?ref=_xav_ig_profile_page_web#,https://www.instagram.com/indydentalhealth/,,
Dental Clinic,Indianapolis,Immediate Dental Center,+13176485474,https://www.immediatedentalcenterindy.com/?utm_campaign=gmb,,,,,
Dental Clinic,Indianapolis,Indiana Emergency Dental,+14632760541,http://www.indianaemergencydental.com/,dr.edgarry@Indianaemergencydental.com,https://www.facebook.com/people/Indiana-Emergency-Dental/61550491617274/,,,
Dental Clinic,Indianapolis,Simply Dental,+14632760541,http://www.indianaemergencydental.com/,dr.edgarry@Indianaemergencydental.com,https://www.facebook.com/people/Indiana-Emergency-Dental/61550491617274/,,,
Dental Clinic,Indianapolis,Complete Dental Care of Fishers,+13178411996,http://cdcfishers.com/,info@cdcfishers.com,https://www.facebook.com/cdcfishers/,https://www.instagram.com/cdcfishers/,,
Dental Clinic,Indianapolis,Affordable Dental East,+13178411996,http://cdcfishers.com/,info@cdcfishers.com,https://www.facebook.com/cdcfishers/,https://www.instagram.com/cdcfishers/,,
Dental Clinic,Indianapolis,Tenth Street Family Dental,+13173588885,http://tenthstreetfamilydental.com/?utm_source=gmb_auth,contact@tenthstreetfamilydental.com,https://www.facebook.com/TenthStreetFamilyDental,https://www.instagram.com/tenthstreetfamily/,,https://x.com/tenthstreet1
Dental Clinic,Indianapolis,"Jane Pauley Community Health Center, 16th Street Dental",+14632187731,https://janepauleychc.org/location/16th-street-dental-center/,billing@janepauleychc.org,https://www.facebook.com/JanePauleyCommunityHealthCenter/,https://www.instagram.com/janepauleychc/?hl=en,https://www.linkedin.com/company/the-jane-pauley-community-health-center-inc-/,https://twitter.com/JanePauleyCHC
Dental Clinic,Indianapolis,West 10th Dental Group,+13172479512,https://west10thdentalgroup.com/,,,,,
Dental Clinic,Indianapolis,Downtown Dental Group,+13172372225,https://247dental.com/locations/indianapolis-in-w-10th/,,https://www.facebook.com/247emergencydental/,https://www.instagram.com/24.7dental/,,
Dental Clinic,Indianapolis,Care Dental.,(317) 779-0877,https://www.indycaredental.com/,info@indycaredental.com,,,,
Dental Clinic,Indianapolis,Prime Smile West,+13179252810,http://www.primesmile.com/?utm_source=google&utm_medium=kp,5@NIt.qsF,https://www.facebook.com/primesmiledentist/,https://www.instagram.com/primesmiledental/,,https://x.com/Prime_Smile?lang=en
Dental Clinic,Indianapolis,Preferred Dental Care,+13179519303,https://www.myindydentist.com/,,https://www.facebook.com/myindydentist/?eid=ARACoUelXfgiS7PsiNS18xjN1azeO6b5hV_d2v4V2CjMwKK5OK7UJ1cLOXKCMUe1oxYwT28TtnUs857Y,https://www.instagram.com/preferred_dental_care/,,
Dental Clinic,Indianapolis,Prime Smile East,+13173221840,https://primesmile.com/east-indianapolis-medicaid-dentist/,5@NIt.qsF,https://www.facebook.com/primesmiledentist/,https://www.instagram.com/primesmiledental/,,https://x.com/Prime_Smile?lang=en
Dental Clinic,Indianapolis,"AmeriPlex Family Dental Care: Keenan Cave, DMD",+13178565544,http://www.ameriplexdental.com/,info@ameriplexdental.com,https://www.facebook.com/IndianapolisDental/,,,https://twitter.com/AmeriplexDental
Dental Clinic,Indianapolis,Washington Street Dentistry,+13173336788,http://www.washingtonstreetdentistry.com/,washstdentistry@gmail.com,https://www.facebook.com/pages/Washington-Street-Dentistry/198299793529762,https://www.instagram.com/washington.street.dentistry/,,https://twitter.com/DrMattChurch
Dental Clinic,Pittsburgh,Edgewood Dental,+14122424022,https://www.edgewooddentalassociates.com/,,https://www.facebook.com/edgewooddentalassociates/,https://www.instagram.com/edgewooddentalpgh/?hl=en,,
Dental Clinic,Pittsburgh,Pittsburgh Dentistry,+14129124182,https://pittsburghdentistry.org/,pdcalls@proton.me,,,,
Dental Clinic,Pittsburgh,Advanced Dental Solutions,+14128542310,https://www.pittsburghissmiling.com/,,https://www.facebook.com/AdvancedDentalSolutionsPittsburgh/,,,
Dental Clinic,Pittsburgh,Polished Dental Group,+14122813546,https://polisheddentalgroup.com/,info@polisheddentalgroup.com,https://www.facebook.com/PolishedDentalPGH,https://www.instagram.com/polisheddentalpgh/ ,,https://twitter.com/PolishedDental 
Dental Clinic,Pittsburgh,Three Rivers Dental Group: Greentree,+14129212545,https://threeriversdentalgroup.com/,,,,,
Dental Clinic,Pittsburgh,UPMC Presbyterian Dental Center,+14126486730,https://www.upmc.com/locations/hospitals/presbyterian/services/dental-services?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=dental-swpa-upmc-presbyterian-dental-center,webmaster@upmc.edu,https://www.facebook.com/upmc/,https://www.instagram.com/upmchealthbeat/,https://www.linkedin.com/company/upmc/,https://twitter.com/upmc/
Dental Clinic,Pittsburgh,Atlas Dental Specialists,+14128918284,https://www.atlasdentalspecialists.com/downtown-pittsburgh-dentist/?utm_source=google&utm_medium=organic&utm_campaign=gmb,info@atlasdentalspecialists.com%20,https://www.facebook.com/atlasdentalspecialists/,https://www.instagram.com/atlas_dental_specialists/,,
Dental Clinic,Pittsburgh,West Liberty Dentistry | Evan A. Hall DDS,+14125312460,http://www.westlibertydentistry.com/,westlibertydentistry@gmail.com,https://www.facebook.com/David-W-May-DMD-Evan-A-Hall-DDS-58206852114/?rf=558834364272894,,,
Dental Clinic,Pittsburgh,"Dr. Larry P. Leahy, DMD",+14123620900,https://www.atlasdentalspecialists.com/about/,info@atlasdentalspecialists.com%20,https://www.facebook.com/atlasdentalspecialists/,https://www.instagram.com/atlas_dental_specialists/,,
Dental Clinic,Pittsburgh,East Liberty Family Health Care Center - Wilkinsburg,+14126612802,http://www.elfhcc.com/,,https://www.facebook.com/EastLibertyFHCC,https://instagram.com/elfhcc,https://www.linkedin.com/company/elfhcc/,
Dental Clinic,Pittsburgh,Northside Dental Mt Troy Office,+14123212777,https://www.edgewooddentalassociates.com/,,https://www.facebook.com/edgewooddentalassociates/,https://www.instagram.com/edgewooddentalpgh/?hl=en,,
Dental Clinic,Pittsburgh,The Dentists at Shadyside Place,+14126220221,http://shadysidedentists.com/,michaelwmann1@gmail.com,https://www.facebook.com/ShadysideDentists,,,https://twitter.com/TDASP
Dental Clinic,Pittsburgh,Smile Warehouse,+14122813955,https://smile-warehouse.com/,smile@smile-warehouse.com,,,,
Dental Clinic,Pittsburgh,Warwick Dentistry,+14123911130,http://downtownpittsburghdentist.com/,Office@WarwickDMD.com,https://www.facebook.com/WarwickDentistry/,,,
Dental Clinic,Pittsburgh,WEST END DENTAL OFFICE,+14122444970,https://www.edgewooddentalassociates.com/,,https://www.facebook.com/edgewooddentalassociates/,https://www.instagram.com/edgewooddentalpgh/?hl=en,,
Dental Clinic,Pittsburgh,TJ Dental,+14124225959,https://tjdentalpa.com/,office@tjdentalpa.com,,,,
Dental Clinic,Pittsburgh,The Dentists at Mercy,+14127327227,http://mercydentists.com/,frontdesk@mercydentists.com,https://www.facebook.com/ShadysideDentists,,,https://twitter.com/TDASP
Dental Clinic,Pittsburgh,Chestnut Hills Dental Pittsburgh Shadyside,+14128716441,http://chdpittsburghshadyside.com/?utm_source=gbp&utm_medium=organic&utm_campaign=yext_listing,,https://facebook.com/1825106711065859,,,
Dental Clinic,Pittsburgh,Excel Dental of Green Tree,+14123448080,http://exceldentalpc.com/,dhileep.jinna@gmail.com,,,,
Dental Clinic,Pittsburgh,Metro Community Health Center,+14122472310,https://metrocommunityhealthcenter.org/,,https://www.facebook.com/metrohealthpgh,https://www.instagram.com/metrohealthpgh/,https://www.linkedin.com/company/metrocommunityhealthcenter/,https://twitter.com/MetroHealthPGH
